time, gps->speed_mps,gps->headingAccur_rad,SQUARE(gps->headingAccur_rad), (SQUARE(gps->speedAccur_mps) / SQUARE(gps->speed_mps)),posAccurEst_m[0],posAccurEst_m[1],multipath_modifier,rt_float[0],rt_float[1],rt_float[2],
279.204803,4.353000, 0.027873, 0.000777, 0.001125,0.720000, 1.225000, 1.000000, 0.518400, 0.518400, 1.500625,
279.454803,4.633000, 0.029126, 0.000848, 0.001163,0.710000, 1.218000, 1.000000, 0.504100, 0.504100, 1.483524,
279.704803,4.613000, 0.030648, 0.000939, 0.001218,0.710000, 1.218000, 1.000000, 0.504100, 0.504100, 1.483524,
279.954803,4.864000, 0.023700, 0.000562, 0.000639,0.711000, 1.219000, 1.000000, 0.505521, 0.505521, 1.485961,
280.204803,5.187000, 0.029044, 0.000844, 0.000728,0.712000, 1.222000, 1.000000, 0.506944, 0.506944, 1.493284,
280.704803,5.744000, 0.053194, 0.002830, 0.003201,0.710000, 1.216000, 1.000000, 0.504100, 0.504100, 1.478656,
281.204803,6.047000, 0.037510, 0.001407, 0.002412,0.746000, 1.245000, 1.000000, 0.556516, 0.556516, 1.550025,
281.454803,6.557000, 0.045517, 0.002072, 0.002382,0.762000, 1.263000, 1.000000, 0.580644, 0.580644, 1.595169,
281.704803,6.364000, 0.041676, 0.001737, 0.002062,0.391000, 0.523000, 1.000000, 0.152881, 0.152881, 0.273529,
281.954803,7.006000, 0.053376, 0.002849, 0.001597,0.791000, 1.299000, 1.000000, 0.625681, 0.625681, 1.687401,
282.704803,7.178000, 0.037916, 0.001438, 0.000824,0.808000, 1.339000, 1.000000, 0.652864, 0.652864, 1.792921,
283.204803,7.051000, 0.027852, 0.000776, 0.001111,0.820000, 1.366000, 1.000000, 0.672400, 0.672400, 1.865956,
283.454803,7.095000, 0.028941, 0.000838, 0.001163,0.827000, 1.382000, 1.000000, 0.683929, 0.683929, 1.909924,
283.704803,7.003000, 0.028822, 0.000831, 0.000683,0.743000, 0.993000, 1.000000, 0.552049, 0.552049, 0.986049,
283.954803,7.041000, 0.038527, 0.001484, 0.000848,0.840000, 1.420000, 1.000000, 0.705600, 0.705600, 2.016400,
284.704803,6.306000, 0.031915, 0.001019, 0.000604,0.962000, 1.632000, 1.000000, 0.925444, 0.925444, 2.663424,
284.704803,6.662000, 0.032541, 0.001059, 0.000659,0.972000, 1.574000, 1.000000, 0.944784, 0.944784, 2.477476,
284.954803,5.894000, 0.032214, 0.001038, 0.000605,0.943000, 1.618000, 1.000000, 0.889249, 0.889249, 2.617924,
285.204803,5.512000, 0.036917, 0.001363, 0.000997,0.933000, 1.614000, 1.000000, 0.870489, 0.870489, 2.604996,
285.454803,5.030000, 0.037748, 0.001425, 0.000987,0.925000, 1.609000, 1.000000, 0.855625, 0.855625, 2.588881,
285.704803,4.650000, 0.043115, 0.001859, 0.001290,0.948000, 1.692000, 1.000000, 0.898704, 0.898704, 2.862864,
285.954803,4.248000, 0.054205, 0.002938, 0.001620,0.944000, 1.687000, 1.000000, 0.891136, 0.891136, 2.845969,
286.204803,3.808000, 0.056903, 0.003238, 0.002040,0.941000, 1.682000, 1.000000, 0.885481, 0.885481, 2.829124,
286.704803,3.412000, 0.057104, 0.003261, 0.002512,0.383000, 0.743000, 1.000000, 0.146689, 0.146689, 0.552049,
286.954803,2.599000, 0.078249, 0.006123, 0.006101,0.891000, 1.612000, 1.000000, 0.793881, 0.793881, 2.598544,
287.454803,1.792000, 0.099721, 0.009944, 0.013343,0.893000, 1.599000, 1.000000, 0.797449, 0.797449, 2.556801,
287.704803,2.447000, 0.079660, 0.006346, 0.007018,0.391000, 0.743000, 1.000000, 0.152881, 0.152881, 0.552049,
288.204803,1.158000, 0.155535, 0.024191, 0.029829,0.900000, 1.603000, 1.000000, 0.810000, 0.810000, 2.569609,
288.704803,1.018000, 0.185379, 0.034365, 0.035943,0.904000, 1.612000, 1.000000, 0.817216, 0.817216, 2.598544,
288.954803,0.951000, 0.188389, 0.035490, 0.037029,0.905000, 1.616000, 1.000000, 0.819025, 0.819025, 2.611456,
289.454803,0.898000, 0.197307, 0.038930, 0.041984,0.906000, 1.619000, 1.000000, 0.820836, 0.820836, 2.621161,
289.704803,0.841000, 0.171695, 0.029479, 0.038492,0.468000, 0.821000, 1.000000, 0.219024, 0.219024, 0.674041,
290.204803,1.097000, 0.164314, 0.026999, 0.029370,0.911000, 1.630000, 1.000000, 0.829921, 0.829921, 2.656900,
290.704803,1.266000, 0.134510, 0.018093, 0.020895,0.909000, 1.621000, 1.000000, 0.826281, 0.826281, 2.627641,
290.954803,1.282000, 0.127625, 0.016288, 0.016565,0.907000, 1.618000, 1.000000, 0.822649, 0.822649, 2.617924,
291.454803,1.471000, 0.105715, 0.011176, 0.013831,0.903000, 1.609000, 1.000000, 0.815409, 0.815409, 2.588881,
291.704803,1.330000, 0.105151, 0.011057, 0.012050,0.434000, 0.774000, 1.000000, 0.188356, 0.188356, 0.599076,
292.454803,2.235000, 0.065249, 0.004257, 0.005650,0.892000, 1.588000, 1.000000, 0.795664, 0.795664, 2.521744,
292.704803,1.749000, 0.083731, 0.007011, 0.007355,0.441000, 0.774000, 1.000000, 0.194481, 0.194481, 0.599076,
292.704803,2.586000, 0.055227, 0.003050, 0.003686,0.889000, 1.579000, 1.000000, 0.790321, 0.790321, 2.493241,
292.954803,2.803000, 0.048299, 0.002333, 0.003423,0.885000, 1.570000, 1.000000, 0.783225, 0.783225, 2.464900,
293.204803,3.094000, 0.038686, 0.001497, 0.003126,0.881000, 1.557000, 1.000000, 0.776161, 0.776161, 2.424249,
293.454803,3.466000, 0.036407, 0.001325, 0.002322,0.877000, 1.546000, 1.000000, 0.769129, 0.769129, 2.390116,
293.704803,3.676000, 0.034436, 0.001186, 0.002164,0.874000, 1.537000, 1.000000, 0.763876, 0.763876, 2.362369,
293.954803,3.930000, 0.031729, 0.001007, 0.001596,0.870000, 1.528000, 1.000000, 0.756900, 0.756900, 2.334784,
294.204803,4.083000, 0.029909, 0.000895, 0.001441,0.865000, 1.518000, 1.000000, 0.748225, 0.748225, 2.304324,
294.454803,4.315000, 0.030523, 0.000932, 0.001358,0.860000, 1.508000, 1.000000, 0.739600, 0.739600, 2.274064,
294.704803,4.503000, 0.029456, 0.000868, 0.001294,0.856000, 1.499000, 1.000000, 0.732736, 0.732736, 2.247001,
294.954803,4.820000, 0.032624, 0.001064, 0.001186,0.853000, 1.494000, 1.000000, 0.727609, 0.727609, 2.232036,
295.204803,5.009000, 0.033078, 0.001094, 0.001364,0.851000, 1.493000, 1.000000, 0.724201, 0.724201, 2.229049,
295.454803,5.329000, 0.034478, 0.001189, 0.001381,0.851000, 1.492000, 1.000000, 0.724201, 0.724201, 2.226064,
295.704803,5.610000, 0.032101, 0.001030, 0.001258,0.850000, 1.489000, 1.000000, 0.722500, 0.722500, 2.217121,
295.954803,5.858000, 0.031948, 0.001021, 0.001131,0.850000, 1.489000, 1.000000, 0.722500, 0.722500, 2.217121,
296.204803,6.097000, 0.032249, 0.001040, 0.001002,0.851000, 1.488000, 1.000000, 0.724201, 0.724201, 2.214144,
296.454803,6.364000, 0.025519, 0.000651, 0.000901,0.850000, 1.484000, 1.000000, 0.722500, 0.722500, 2.202256,
296.704803,6.647000, 0.025546, 0.000653, 0.000960,0.849000, 1.479000, 1.000000, 0.720801, 0.720801, 2.187441,
296.954803,6.956000, 0.024390, 0.000595, 0.000730,0.848000, 1.479000, 1.000000, 0.719104, 0.719104, 2.187441,
297.204803,7.180000, 0.024959, 0.000623, 0.000700,0.847000, 1.483000, 1.000000, 0.717409, 0.717409, 2.199289,
297.454803,7.455000, 0.025666, 0.000659, 0.000643,0.847000, 1.488000, 1.000000, 0.717409, 0.717409, 2.214144,
297.704803,7.514000, 0.027714, 0.000768, 0.000737,0.847000, 1.495000, 1.000000, 0.717409, 0.717409, 2.235025,
297.954803,7.648000, 0.027287, 0.000745, 0.000677,0.847000, 1.501000, 1.000000, 0.717409, 0.717409, 2.253001,
298.204803,7.851000, 0.031034, 0.000963, 0.000675,0.850000, 1.511000, 1.000000, 0.722500, 0.722500, 2.283121,
298.454803,7.959000, 0.036560, 0.001337, 0.000690,0.854000, 1.521000, 1.000000, 0.729316, 0.729316, 2.313441,
298.704803,7.933000, 0.031152, 0.000970, 0.000562,0.854000, 1.526000, 1.000000, 0.729316, 0.729316, 2.328676,
298.954803,8.075000, 0.029914, 0.000895, 0.000548,0.852000, 1.532000, 1.000000, 0.725904, 0.725904, 2.347024,
299.204803,8.105000, 0.027818, 0.000774, 0.000515,0.848000, 1.533000, 1.000000, 0.719104, 0.719104, 2.350089,
299.454803,8.190000, 0.023305, 0.000543, 0.000488,0.841000, 1.534000, 1.000000, 0.707281, 0.707281, 2.353156,
299.704803,8.381000, 0.021069, 0.000444, 0.000441,0.834000, 1.533000, 1.000000, 0.695556, 0.695556, 2.350089,
299.954803,8.553000, 0.019999, 0.000400, 0.000400,0.829000, 1.534000, 1.000000, 0.687241, 0.687241, 2.353156,
300.204803,8.556000, 0.022818, 0.000521, 0.000504,0.829000, 1.542000, 1.000000, 0.687241, 0.687241, 2.377764,
300.454803,8.458000, 0.025151, 0.000633, 0.000526,0.831000, 1.549000, 1.000000, 0.690561, 0.690561, 2.399401,
300.704803,8.430000, 0.030264, 0.000916, 0.000513,0.836000, 1.560000, 1.000000, 0.698896, 0.698896, 2.433600,
300.954803,8.405000, 0.036630, 0.001342, 0.000624,0.843000, 1.572000, 1.000000, 0.710649, 0.710649, 2.471184,
301.204803,7.162000, 0.062380, 0.003891, 0.003843,0.381000, 0.477000, 1.000000, 0.145161, 0.145161, 0.227529,
301.704803,8.048000, 0.036278, 0.001316, 0.000630,0.871000, 1.605000, 1.000000, 0.758641, 0.758641, 2.576025,
302.204803,7.773000, 0.037714, 0.001422, 0.000591,0.886000, 1.638000, 1.000000, 0.784996, 0.784996, 2.683044,
302.454803,7.475000, 0.040729, 0.001659, 0.000835,0.892000, 1.643000, 1.000000, 0.795664, 0.795664, 2.699449,
302.704803,5.906000, 0.077163, 0.005954, 0.007025,0.605000, 0.754000, 1.000000, 0.366025, 0.366025, 0.568516,
302.954803,7.226000, 0.056657, 0.003210, 0.001013,0.924000, 1.675000, 1.000000, 0.853776, 0.853776, 2.805625,
303.704803,6.293000, 0.052746, 0.002782, 0.002618,0.951000, 1.722000, 1.000000, 0.904401, 0.904401, 2.965284,
304.204803,5.816000, 0.032223, 0.001038, 0.001242,0.954000, 1.735000, 1.000000, 0.910116, 0.910116, 3.010225,
304.454803,5.702000, 0.030943, 0.000957, 0.001158,0.952000, 1.724000, 1.000000, 0.906304, 0.906304, 2.972176,
304.704803,5.555000, 0.029390, 0.000864, 0.001699,0.840000, 1.021000, 1.000000, 0.705600, 0.705600, 1.042441,
304.954803,4.872000, 0.037221, 0.001385, 0.001489,0.948000, 1.715000, 1.000000, 0.898704, 0.898704, 2.941225,
305.704803,4.032000, 0.035662, 0.001272, 0.003059,0.943000, 1.693000, 1.000000, 0.889249, 0.889249, 2.866249,
306.204803,3.716000, 0.037665, 0.001419, 0.003569,0.937000, 1.675000, 1.000000, 0.877969, 0.877969, 2.805625,
306.454803,3.437000, 0.040448, 0.001636, 0.004210,0.935000, 1.664000, 1.000000, 0.874225, 0.874225, 2.768896,
306.704803,3.352000, 0.040093, 0.001607, 0.003851,0.931000, 1.651000, 1.000000, 0.866761, 0.866761, 2.725801,
306.954803,2.840000, 0.041921, 0.001757, 0.004861,0.924000, 1.634000, 1.000000, 0.853776, 0.853776, 2.669956,
307.204803,2.694000, 0.043611, 0.001902, 0.005847,0.917000, 1.618000, 1.000000, 0.840889, 0.840889, 2.617924,
307.454803,2.675000, 0.043442, 0.001887, 0.005206,0.910000, 1.602000, 1.000000, 0.828100, 0.828100, 2.566404,
307.704803,2.509000, 0.048357, 0.002338, 0.004977,0.902000, 1.585000, 1.000000, 0.813604, 0.813604, 2.512225,
307.954803,2.374000, 0.054693, 0.002991, 0.005008,0.894000, 1.568000, 1.000000, 0.799236, 0.799236, 2.458624,
308.204803,2.833000, 0.042727, 0.001826, 0.003601,0.885000, 1.546000, 1.000000, 0.783225, 0.783225, 2.390116,
308.454803,3.098000, 0.039816, 0.001585, 0.002101,0.874000, 1.523000, 1.000000, 0.763876, 0.763876, 2.319529,
308.704803,3.422000, 0.035965, 0.001293, 0.001511,0.865000, 1.502000, 1.000000, 0.748225, 0.748225, 2.256004,
308.954803,3.657000, 0.033393, 0.001115, 0.001113,0.852000, 1.474000, 1.000000, 0.725904, 0.725904, 2.172676,
309.204803,3.745000, 0.034918, 0.001219, 0.001044,0.844000, 1.452000, 1.000000, 0.712336, 0.712336, 2.108304,
309.454803,3.811000, 0.037773, 0.001427, 0.001076,0.836000, 1.434000, 1.000000, 0.698896, 0.698896, 2.056356,
309.704803,3.875000, 0.037837, 0.001432, 0.001074,0.829000, 1.417000, 1.000000, 0.687241, 0.687241, 2.007889,
309.954803,3.855000, 0.036978, 0.001367, 0.001002,0.822000, 1.401000, 1.000000, 0.675684, 0.675684, 1.962801,
310.204803,3.684000, 0.038359, 0.001471, 0.001079,0.816000, 1.387000, 1.000000, 0.665856, 0.665856, 1.923769,
310.454803,3.781000, 0.038390, 0.001474, 0.001128,0.810000, 1.372000, 1.000000, 0.656100, 0.656100, 1.882384,
310.704803,3.619000, 0.040245, 0.001620, 0.001475,0.804000, 1.359000, 1.000000, 0.646416, 0.646416, 1.846881,
310.954803,3.524000, 0.037830, 0.001431, 0.001340,0.798000, 1.346000, 1.000000, 0.636804, 0.636804, 1.811716,
311.204803,3.615000, 0.034633, 0.001199, 0.001048,0.792000, 1.334000, 1.000000, 0.627264, 0.627264, 1.779556,
311.454803,3.595000, 0.036709, 0.001348, 0.001023,0.782000, 1.319000, 1.000000, 0.611524, 0.611524, 1.739761,
311.704803,3.664000, 0.037051, 0.001373, 0.000901,0.772000, 1.306000, 1.000000, 0.595984, 0.595984, 1.705636,
311.954803,3.767000, 0.034916, 0.001219, 0.000762,0.761000, 1.290000, 1.000000, 0.579121, 0.579121, 1.664100,
312.204803,3.939000, 0.029182, 0.000852, 0.000671,0.749000, 1.273000, 1.000000, 0.561001, 0.561001, 1.620529,
312.454803,4.083000, 0.027400, 0.000751, 0.000780,0.740000, 1.260000, 1.000000, 0.547600, 0.547600, 1.587600,
312.704803,4.233000, 0.032135, 0.001033, 0.000804,0.733000, 1.248000, 1.000000, 0.537289, 0.537289, 1.557504,
312.954803,4.315000, 0.031167, 0.000971, 0.000993,0.727000, 1.239000, 1.000000, 0.528529, 0.528529, 1.535121,
313.204803,4.368000, 0.030348, 0.000921, 0.000984,0.720000, 1.229000, 1.000000, 0.518400, 0.518400, 1.510441,
313.454803,4.548000, 0.029365, 0.000862, 0.001002,0.717000, 1.223000, 1.000000, 0.514089, 0.514089, 1.495729,
313.704803,4.685000, 0.026250, 0.000689, 0.000855,0.712000, 1.216000, 1.000000, 0.506944, 0.506944, 1.478656,
313.954803,4.934000, 0.025595, 0.000655, 0.000805,0.709000, 1.210000, 1.000000, 0.502681, 0.502681, 1.464100,
314.204803,5.149000, 0.023960, 0.000574, 0.000729,0.707000, 1.204000, 1.000000, 0.499849, 0.499849, 1.449616,
314.454803,5.425000, 0.017870, 0.000319, 0.000539,0.703000, 1.195000, 1.000000, 0.494209, 0.494209, 1.428025,
314.704803,5.599000, 0.018580, 0.000345, 0.000506,0.697000, 1.185000, 1.000000, 0.485809, 0.485809, 1.404225,
314.954803,5.836000, 0.018351, 0.000337, 0.000535,0.691000, 1.177000, 1.000000, 0.477481, 0.477481, 1.385329,
315.204803,6.121000, 0.016986, 0.000289, 0.000458,0.685000, 1.167000, 1.000000, 0.469225, 0.469225, 1.361889,
315.454803,6.370000, 0.015734, 0.000248, 0.000326,0.679000, 1.159000, 1.000000, 0.461041, 0.461041, 1.343281,
315.704803,6.563000, 0.018665, 0.000348, 0.000346,0.675000, 1.155000, 1.000000, 0.455625, 0.455625, 1.334025,
315.954803,6.875000, 0.021594, 0.000466, 0.000421,0.672000, 1.151000, 1.000000, 0.451584, 0.451584, 1.324801,
316.204803,7.120000, 0.021853, 0.000478, 0.000409,0.669000, 1.148000, 1.000000, 0.447561, 0.447561, 1.317904,
316.454803,7.361000, 0.023240, 0.000540, 0.000367,0.669000, 1.148000, 1.000000, 0.447561, 0.447561, 1.317904,
316.704803,7.691000, 0.021080, 0.000444, 0.000322,0.670000, 1.150000, 1.000000, 0.448900, 0.448900, 1.322500,
316.954803,7.762000, 0.021249, 0.000452, 0.000404,0.671000, 1.152000, 1.000000, 0.450241, 0.450241, 1.327104,
317.204803,7.998000, 0.020200, 0.000408, 0.000371,0.671000, 1.156000, 1.000000, 0.450241, 0.450241, 1.336336,
317.454803,7.899000, 0.019640, 0.000386, 0.000375,0.672000, 1.160000, 1.000000, 0.451584, 0.451584, 1.345600,
317.704803,7.999000, 0.019996, 0.000400, 0.000385,0.674000, 1.164000, 1.000000, 0.454276, 0.454276, 1.354896,
317.954803,7.820000, 0.019131, 0.000366, 0.000311,0.674000, 1.166000, 1.000000, 0.454276, 0.454276, 1.359556,
318.204803,7.797000, 0.017235, 0.000297, 0.000229,0.671000, 1.166000, 1.000000, 0.450241, 0.450241, 1.359556,
318.454803,7.735000, 0.018102, 0.000328, 0.000265,0.669000, 1.167000, 1.000000, 0.447561, 0.447561, 1.361889,
318.704803,7.628000, 0.018403, 0.000339, 0.000243,0.667000, 1.165000, 1.000000, 0.444889, 0.444889, 1.357225,
318.954803,7.546000, 0.016454, 0.000271, 0.000257,0.663000, 1.157000, 1.000000, 0.439569, 0.439569, 1.338649,
319.204803,7.377000, 0.015646, 0.000245, 0.000265,0.658000, 1.149000, 1.000000, 0.432964, 0.432964, 1.320201,
319.454803,7.304000, 0.015245, 0.000232, 0.000261,0.653000, 1.140000, 1.000000, 0.426409, 0.426409, 1.299600,
319.704803,7.261000, 0.014581, 0.000213, 0.000230,0.649000, 1.131000, 1.000000, 0.421201, 0.421201, 1.279161,
319.954803,7.121000, 0.016007, 0.000256, 0.000323,0.646000, 1.125000, 1.000000, 0.417316, 0.417316, 1.265625,
320.204803,6.963000, 0.017591, 0.000309, 0.000354,0.644000, 1.119000, 1.000000, 0.414736, 0.414736, 1.252161,
320.454803,6.828000, 0.017530, 0.000307, 0.000362,0.641000, 1.111000, 1.000000, 0.410881, 0.410881, 1.234321,
320.704803,6.748000, 0.018152, 0.000329, 0.000418,0.639000, 1.105000, 1.000000, 0.408321, 0.408321, 1.221025,
320.954803,6.535000, 0.017860, 0.000319, 0.000427,0.637000, 1.098000, 1.000000, 0.405769, 0.405769, 1.205604,
321.204803,6.430000, 0.018508, 0.000343, 0.000428,0.636000, 1.093000, 1.000000, 0.404496, 0.404496, 1.194649,
321.454803,6.250000, 0.019637, 0.000386, 0.000495,0.635000, 1.087000, 1.000000, 0.403225, 0.403225, 1.181569,
321.704803,6.092000, 0.020153, 0.000406, 0.000477,0.632000, 1.080000, 1.000000, 0.399424, 0.399424, 1.166400,
321.954803,5.956000, 0.021237, 0.000451, 0.000433,0.629000, 1.072000, 1.000000, 0.395641, 0.395641, 1.149184,
322.204803,5.767000, 0.022300, 0.000497, 0.000377,0.626000, 1.064000, 1.000000, 0.391876, 0.391876, 1.132096,
322.454803,5.719000, 0.021098, 0.000445, 0.000350,0.624000, 1.058000, 1.000000, 0.389376, 0.389376, 1.119364,
322.704803,5.671000, 0.022409, 0.000502, 0.000336,0.622000, 1.050000, 1.000000, 0.386884, 0.386884, 1.102500,
322.954803,5.515000, 0.025073, 0.000629, 0.000458,0.620000, 1.044000, 1.000000, 0.384400, 0.384400, 1.089936,
323.204803,5.359000, 0.023993, 0.000576, 0.000518,0.618000, 1.038000, 1.000000, 0.381924, 0.381924, 1.077444,
323.454803,5.337000, 0.022131, 0.000490, 0.000566,0.616000, 1.032000, 1.000000, 0.379456, 0.379456, 1.065024,
323.704803,5.232000, 0.023953, 0.000574, 0.000589,0.615000, 1.030000, 1.000000, 0.378225, 0.378225, 1.060900,
323.954803,5.198000, 0.024915, 0.000621, 0.000560,0.613000, 1.026000, 1.000000, 0.375769, 0.375769, 1.052676,
324.204803,5.110000, 0.025390, 0.000645, 0.000506,0.611000, 1.022000, 1.000000, 0.373321, 0.373321, 1.044484,
324.454803,5.163000, 0.025555, 0.000653, 0.000398,0.609000, 1.015000, 1.000000, 0.370881, 0.370881, 1.030225,
324.704803,5.166000, 0.024497, 0.000600, 0.000304,0.606000, 1.008000, 1.000000, 0.367236, 0.367236, 1.016064,
324.954803,5.269000, 0.023705, 0.000562, 0.000285,0.603000, 1.001000, 1.000000, 0.363609, 0.363609, 1.002001,
325.204803,5.382000, 0.022348, 0.000499, 0.000273,0.599000, 0.993000, 1.000000, 0.358801, 0.358801, 0.986049,
325.454803,5.518000, 0.022469, 0.000505, 0.000278,0.595000, 0.987000, 1.000000, 0.354025, 0.354025, 0.974169,
325.704803,5.648000, 0.022274, 0.000496, 0.000277,0.592000, 0.982000, 1.000000, 0.350464, 0.350464, 0.964324,
325.954803,5.839000, 0.021860, 0.000478, 0.000254,0.587000, 0.976000, 1.000000, 0.344569, 0.344569, 0.952576,
326.204803,6.119000, 0.020227, 0.000409, 0.000236,0.585000, 0.970000, 1.000000, 0.342225, 0.342225, 0.940900,
326.454803,6.245000, 0.019827, 0.000393, 0.000236,0.582000, 0.967000, 1.000000, 0.338724, 0.338724, 0.935089,
326.704803,6.445000, 0.018974, 0.000360, 0.000182,0.579000, 0.961000, 1.000000, 0.335241, 0.335241, 0.923521,
326.954803,6.727000, 0.017803, 0.000317, 0.000163,0.576000, 0.956000, 1.000000, 0.331776, 0.331776, 0.913936,
327.204803,6.904000, 0.018108, 0.000328, 0.000181,0.574000, 0.952000, 1.000000, 0.329476, 0.329476, 0.906304,
327.454803,6.985000, 0.017993, 0.000324, 0.000173,0.572000, 0.947000, 1.000000, 0.327184, 0.327184, 0.896809,
327.704803,7.200000, 0.017002, 0.000289, 0.000160,0.569000, 0.944000, 1.000000, 0.323761, 0.323761, 0.891136,
327.954803,7.358000, 0.016313, 0.000266, 0.000156,0.566000, 0.940000, 1.000000, 0.320356, 0.320356, 0.883600,
328.204803,7.408000, 0.015847, 0.000251, 0.000154,0.564000, 0.935000, 1.000000, 0.318096, 0.318096, 0.874225,
328.454803,7.357000, 0.016012, 0.000256, 0.000153,0.561000, 0.932000, 1.000000, 0.314721, 0.314721, 0.868624,
328.704803,7.250000, 0.016850, 0.000284, 0.000161,0.558000, 0.928000, 1.000000, 0.311364, 0.311364, 0.861184,
328.954803,7.212000, 0.017078, 0.000292, 0.000166,0.557000, 0.925000, 1.000000, 0.310249, 0.310249, 0.855625,
329.204803,7.096000, 0.016805, 0.000282, 0.000161,0.555000, 0.922000, 1.000000, 0.308025, 0.308025, 0.850084,
329.454803,7.036000, 0.017020, 0.000290, 0.000171,0.553000, 0.919000, 1.000000, 0.305809, 0.305809, 0.844561,
329.704803,6.949000, 0.017731, 0.000314, 0.000179,0.550000, 0.917000, 1.000000, 0.302500, 0.302500, 0.840889,
329.954803,6.862000, 0.017814, 0.000317, 0.000188,0.550000, 0.916000, 1.000000, 0.302500, 0.302500, 0.839056,
330.204803,6.796000, 0.017918, 0.000321, 0.000183,0.548000, 0.914000, 1.000000, 0.300304, 0.300304, 0.835396,
330.454803,6.740000, 0.016879, 0.000285, 0.000199,0.546000, 0.910000, 1.000000, 0.298116, 0.298116, 0.828100,
330.704803,6.703000, 0.016998, 0.000289, 0.000197,0.544000, 0.907000, 1.000000, 0.295936, 0.295936, 0.822649,
330.954803,6.719000, 0.018345, 0.000337, 0.000230,0.543000, 0.906000, 1.000000, 0.294849, 0.294849, 0.820836,
331.204803,6.714000, 0.017848, 0.000319, 0.000217,0.542000, 0.903000, 1.000000, 0.293764, 0.293764, 0.815409,
331.454803,6.658000, 0.017351, 0.000301, 0.000191,0.540000, 0.900000, 1.000000, 0.291600, 0.291600, 0.810000,
331.704803,6.676000, 0.017630, 0.000311, 0.000194,0.538000, 0.898000, 1.000000, 0.289444, 0.289444, 0.806404,
331.954803,6.750000, 0.017017, 0.000290, 0.000186,0.536000, 0.896000, 1.000000, 0.287296, 0.287296, 0.802816,
332.204803,6.907000, 0.016671, 0.000278, 0.000181,0.533000, 0.893000, 1.000000, 0.284089, 0.284089, 0.797449,
332.454803,7.051000, 0.017845, 0.000318, 0.000185,0.532000, 0.891000, 1.000000, 0.283024, 0.283024, 0.793881,
332.704803,7.094000, 0.017041, 0.000290, 0.000176,0.531000, 0.890000, 1.000000, 0.281961, 0.281961, 0.792100,
332.954803,7.054000, 0.017124, 0.000293, 0.000197,0.529000, 0.888000, 1.000000, 0.279841, 0.279841, 0.788544,
333.204803,7.013000, 0.017339, 0.000301, 0.000195,0.527000, 0.887000, 1.000000, 0.277729, 0.277729, 0.786769,
333.454803,6.915000, 0.016120, 0.000260, 0.000173,0.526000, 0.883000, 1.000000, 0.276676, 0.276676, 0.779689,
333.704803,6.840000, 0.016098, 0.000259, 0.000181,0.524000, 0.880000, 1.000000, 0.274576, 0.274576, 0.774400,
333.954803,6.750000, 0.016963, 0.000288, 0.000186,0.522000, 0.877000, 1.000000, 0.272484, 0.272484, 0.769129,
334.204803,6.683000, 0.017778, 0.000316, 0.000194,0.520000, 0.874000, 1.000000, 0.270400, 0.270400, 0.763876,
334.454803,6.568000, 0.018610, 0.000346, 0.000214,0.519000, 0.873000, 1.000000, 0.269361, 0.269361, 0.762129,
334.704803,6.463000, 0.016844, 0.000284, 0.000173,0.517000, 0.869000, 1.000000, 0.267289, 0.267289, 0.755161,
334.954803,6.254000, 0.018124, 0.000328, 0.000207,0.516000, 0.866000, 1.000000, 0.266256, 0.266256, 0.749956,
335.204803,6.045000, 0.019134, 0.000366, 0.000207,0.513000, 0.864000, 1.000000, 0.263169, 0.263169, 0.746496,
335.454803,5.901000, 0.020523, 0.000421, 0.000222,0.513000, 0.862000, 1.000000, 0.263169, 0.263169, 0.743044,
335.704803,5.805000, 0.020277, 0.000411, 0.000219,0.512000, 0.860000, 1.000000, 0.262144, 0.262144, 0.739600,
335.954803,5.684000, 0.020280, 0.000411, 0.000229,0.511000, 0.858000, 1.000000, 0.261121, 0.261121, 0.736164,
336.204803,5.641000, 0.020806, 0.000433, 0.000243,0.510000, 0.857000, 1.000000, 0.260100, 0.260100, 0.734449,
336.454803,5.510000, 0.020578, 0.000423, 0.000255,0.509000, 0.856000, 1.000000, 0.259081, 0.259081, 0.732736,
336.704803,5.408000, 0.021331, 0.000455, 0.000289,0.508000, 0.855000, 1.000000, 0.258064, 0.258064, 0.731025,
336.954803,5.281000, 0.021659, 0.000469, 0.000265,0.506000, 0.854000, 1.000000, 0.256036, 0.256036, 0.729316,
337.204803,5.240000, 0.022277, 0.000496, 0.000257,0.504000, 0.852000, 1.000000, 0.254016, 0.254016, 0.725904,
337.454803,5.126000, 0.025040, 0.000627, 0.000366,0.504000, 0.853000, 1.000000, 0.254016, 0.254016, 0.727609,
337.704803,4.936000, 0.026019, 0.000677, 0.000363,0.504000, 0.853000, 1.000000, 0.254016, 0.254016, 0.727609,
337.954803,4.830000, 0.027973, 0.000783, 0.000420,0.504000, 0.854000, 1.000000, 0.254016, 0.254016, 0.729316,
338.204803,4.736000, 0.027888, 0.000778, 0.000520,0.506000, 0.856000, 1.000000, 0.256036, 0.256036, 0.732736,
338.454803,4.707000, 0.026589, 0.000707, 0.000556,0.506000, 0.858000, 1.000000, 0.256036, 0.256036, 0.736164,
338.704803,4.660000, 0.024699, 0.000610, 0.000609,0.506000, 0.858000, 1.000000, 0.256036, 0.256036, 0.736164,
