time,gps->velocity_mps[0], gps->velocity_mps[1],gps->speed_mps, gps->speedAccur_mps,gps->heading_motion_rad, gps->headingAccur_rad,rt_float[0], rt_float[1],
122.9548035,2.5671844,-3.2619574,4.1510000,0.1160000,-2.4748244,0.0379562,0.0100000,0.0100000,
123.2048035,2.2229931,-3.5504963,4.1890001,0.1190000,-2.5821972,0.0367809,0.0100000,0.0100000,
123.4548035,1.9755260,-3.6689487,4.1669998,0.1180000,-2.6476643,0.0396965,0.0100000,0.0100000,
123.7048035,1.6155065,-3.8595331,4.1840000,0.1290000,-2.7451761,0.0379340,0.0100000,0.0100000,
123.9548035,1.2444293,-3.9139295,4.1069999,0.1340000,-2.8337514,0.0352260,0.0100000,0.0100000,
124.2048035,0.8954430,-4.1044593,4.2010002,0.1390000,-2.9267948,0.0367915,0.0100000,0.0100000,
124.4548035,0.5013489,-4.2434864,4.2729998,0.1520000,-3.0239923,0.0355045,0.0100000,0.0100000,
124.7048035,0.1490732,-4.3964734,4.3990002,0.1610000,-3.1076982,0.0322914,0.0100000,0.0100000,
124.9548035,-0.2742117,-4.5537510,4.5619998,0.1720000,-3.2017367,0.0295846,0.0100000,0.0100000,
125.2048035,-0.5391054,-4.7243404,4.7550001,0.1650000,-3.2552135,0.0300233,0.0100000,0.0100000,
125.4548035,-0.8393717,-4.8915052,4.9629998,0.1640000,-3.3115354,0.0309988,0.0100000,0.0100000,
125.7048035,-0.9303724,-4.9666100,5.0530000,0.1590000,-3.3267720,0.0317481,0.0100000,0.0100000,
125.9548035,-1.1358720,-5.1358933,5.2600002,0.1680000,-3.3592525,0.0308124,0.0100000,0.0100000,
126.2048035,-1.3033928,-5.2186985,5.3790002,0.1650000,-3.3863401,0.0288618,0.0100000,0.0100000,
126.4548035,-1.4606130,-5.4393048,5.6320000,0.1740000,-3.4039333,0.0290226,0.0100000,0.0100000,
126.7048035,-1.5057640,-5.6239095,5.8220000,0.1740000,-3.4031999,0.0290205,0.0100000,0.0100000,
126.9548035,-1.5245137,-5.7130928,5.9130001,0.1840000,-3.4023621,0.0291250,0.0100000,0.0100000,
127.2048035,-1.5467600,-5.6656566,5.8730001,0.1740000,-3.4081044,0.0267508,0.0100000,0.0100000,
127.4548035,-1.5544434,-5.5805516,5.7930002,0.1700000,-3.4132531,0.0272994,0.0100000,0.0100000,
127.7048035,-1.5822597,-5.6039076,5.8230000,0.1800000,-3.4167786,0.0282700,0.0100000,0.0100000,
127.9548035,-1.5252026,-5.7004876,5.9010000,0.1820000,-3.4030256,0.0274298,0.0100000,0.0100000,
128.2048035,-1.5752646,-5.5424891,5.7620001,0.1780000,-3.4185066,0.0271151,0.0100000,0.0100000,
128.4548035,-1.4946015,-5.5492501,5.7470002,0.1890000,-3.4046836,0.0292489,0.0100000,0.0100000,
128.7048035,-1.4928104,-5.5911436,5.7870002,0.1890000,-3.4025021,0.0289236,0.0100000,0.0100000,
128.9548035,-1.4529442,-5.4910245,5.6799998,0.1670000,-3.4002678,0.0268322,0.0100000,0.0100000,
129.2048035,-1.4853421,-5.4999609,5.6970000,0.1520000,-3.4053643,0.0255679,0.0100000,0.0100000,
129.4548035,-1.4042515,-5.4510293,5.6290002,0.1550000,-3.3937228,0.0266412,0.0100000,0.0100000,
129.7048035,-1.4132974,-5.4569554,5.6370001,0.1630000,-3.3950145,0.0282290,0.0100000,0.0100000,
129.9548035,-1.3798954,-5.3302836,5.5060000,0.1600000,-3.3949099,0.0277734,0.0100000,0.0100000,
130.2048035,-1.2395076,-5.2434878,5.3880000,0.1590000,-3.3737214,0.0236171,0.0100000,0.0100000,
130.4548035,-1.3080420,-5.0245290,5.1919999,0.1580000,-3.3962710,0.0233497,0.0100000,0.0100000,
130.7048035,-1.2232728,-4.8975410,5.0479999,0.1600000,-3.3863575,0.0227071,0.0100000,0.0100000,
130.9548035,-1.3040080,-4.8342123,5.0070000,0.1590000,-3.4050674,0.0218166,0.0100000,0.0100000,
131.2048035,-1.3671044,-4.6991768,4.8940001,0.1560000,-3.4247024,0.0224205,0.0100000,0.0100000,
131.4548035,-1.4425119,-4.6168957,4.8369999,0.1550000,-3.4444246,0.0228101,0.0100000,0.0100000,
131.7048035,-1.5473157,-4.4305825,4.6929998,0.1580000,-3.4775860,0.0242681,0.0100000,0.0100000,
131.9548035,-1.6307833,-4.2166319,4.5209999,0.1430000,-3.5106249,0.0239482,0.0100000,0.0100000,
132.2048035,-1.7496451,-3.8797264,4.2560000,0.1390000,-3.5652540,0.0263211,0.0100000,0.0100000,
132.4548035,-1.7511892,-3.5484059,3.9570000,0.1370000,-3.6000383,0.0293596,0.0100000,0.0100000,
132.7048035,-1.7540423,-3.2236993,3.6700001,0.1410000,-3.6399014,0.0330377,0.0100000,0.0100000,
132.9548035,-1.7709863,-2.9630916,3.4519999,0.1460000,-3.6803060,0.0383580,0.0100000,0.0100000,
133.2048035,-1.9839271,-2.7746990,3.4110000,0.1480000,-3.7623191,0.0407109,0.0100000,0.0100000,
133.4548035,-2.1597769,-2.5424907,3.3360000,0.1390000,-3.8457806,0.0440725,0.0100000,0.0100000,
133.7048035,-2.2927287,-2.4916642,3.3859999,0.1360000,-3.8854346,0.0462484,0.0100000,0.0100000,
133.9548035,-2.5164018,-2.2400632,3.3690000,0.1370000,-3.9850230,0.0496471,0.0100000,0.0100000,
134.2048035,-2.7201309,-1.9139391,3.3260000,0.1360000,-4.0992374,0.0496016,0.0100000,0.0100000,
134.4548035,-2.9367514,-1.6893890,3.3880000,0.1340000,-4.1903610,0.0501423,0.0100000,0.0100000,
134.7048035,-3.0860767,-1.5445166,3.4510000,0.1380000,-4.2483582,0.0595578,0.0100000,0.0100000,
134.9548035,-3.4944253,-1.2008401,3.6949999,0.1310000,-4.3813872,0.0454763,0.0100000,0.0100000,
135.2048035,-3.6528478,-1.0103477,3.7900000,0.1290000,-4.4425435,0.0497843,0.0100000,0.0100000,
135.4548035,-4.0658345,-0.5583974,4.1040001,0.1280000,-4.5759039,0.0348818,0.0100000,0.0100000,
135.7048035,-4.0218635,-0.3606404,4.0380001,0.1300000,-4.6229582,0.0421841,0.0100000,0.0100000,
135.9548035,-4.2641754,0.1552412,4.2670002,0.1280000,-4.7487788,0.0371949,0.0100000,0.0100000,
136.2048035,-4.2746263,0.2511891,4.2820001,0.1360000,-4.7710843,0.0399947,0.0100000,0.0100000,
136.4548035,-4.3694582,0.6112115,4.4120002,0.1540000,-4.8513699,0.0415819,0.0100000,0.0100000,
136.7048035,-4.6382298,0.8190993,4.7100000,0.1760000,-4.8871841,0.0417727,0.0100000,0.0100000,
136.9548035,-4.7969112,0.9850135,4.8969998,0.1790000,-4.9149170,0.0441341,0.0100000,0.0100000,
137.2048035,-5.1421752,1.2587570,5.2940001,0.1490000,-4.9524589,0.0380592,0.0100000,0.0100000,
137.4548035,-5.3428245,1.3713052,5.5159998,0.1380000,-4.9636288,0.0343320,0.0100000,0.0100000,
137.7048035,-5.5305667,1.2451478,5.6690001,0.1370000,-4.9338360,0.0342751,0.0100000,0.0100000,
137.9548035,-5.6078157,1.4688811,5.7969999,0.1800000,-4.9685683,0.0369650,0.0100000,0.0100000,
138.2048035,-5.7395253,1.4869062,5.9289999,0.1660000,-4.9658804,0.0337110,0.0100000,0.0100000,
138.4548035,-5.7515984,1.4103889,5.9219999,0.1780000,-4.9528608,0.0388905,0.0100000,0.0100000,
138.7048035,-5.9669628,1.4933717,6.1510000,0.1820000,-4.9576249,0.0358419,0.1844898,0.2183843,
138.9548035,-6.0616817,1.4726356,6.2379999,0.2130000,-4.9507136,0.0371778,0.2140981,0.2309016,
139.2048035,-6.1165547,1.5463630,6.3090000,0.2140000,-4.9600163,0.0286299,0.2121433,0.1828029,
139.4548035,-6.0744896,1.5494953,6.2690001,0.1940000,-4.9621453,0.0315304,0.1942258,0.1974423,
139.7048035,-6.1668801,1.6623360,6.3870001,0.1910000,-4.9756894,0.0290100,0.1906184,0.1856794,
139.9548035,-6.2844334,1.6756827,6.5040002,0.1820000,-4.9729667,0.0304546,0.1831109,0.1970502,
140.2048035,-6.2721400,1.7436634,6.5100002,0.2120000,-4.9835434,0.0307314,0.2111660,0.2009416,
140.4548035,-6.5440722,1.7576398,6.7760000,0.1760000,-4.9747815,0.0256703,0.1758623,0.1740812,
140.7048035,-6.6293592,1.8363662,6.8790002,0.1880000,-4.9826183,0.0259989,0.0100000,0.0100000,
140.9548035,-6.9120374,1.9469210,7.1810002,0.1480000,-4.9869466,0.0229455,0.0100000,0.0100000,
141.2048035,-6.9892545,1.8226494,7.2230000,0.1500000,-4.9674864,0.0249048,0.0100000,0.0100000,
141.4548035,-7.2008519,1.8350736,7.4310002,0.1780000,-4.9619188,0.0273837,0.0100000,0.0100000,
141.7048035,-7.1719522,1.8310380,7.4020000,0.1650000,-4.9623547,0.0268620,0.0100000,0.0100000,
141.9548035,-7.2301922,1.8695829,7.4679999,0.1800000,-4.9654264,0.0276193,0.0100000,0.0100000,
142.2048035,-7.1222034,1.6551623,7.3119998,0.1690000,-4.9407306,0.0262698,0.0100000,0.0100000,
142.4548035,-6.9833574,1.8568233,7.2259998,0.1740000,-4.9722686,0.0233377,0.0100000,0.0100000,
142.7048035,-6.9426503,1.7384645,7.1570001,0.1870000,-4.9577475,0.0233518,0.0100000,0.0100000,
142.9548035,-6.8031583,1.7753874,7.0310001,0.1800000,-4.9676609,0.0257139,0.0100000,0.0100000,
143.2048035,-6.7455845,1.6814877,6.9520001,0.1720000,-4.9566827,0.0241257,0.0100000,0.0100000,
143.4548035,-6.5965037,1.6634154,6.8030000,0.1750000,-4.9594054,0.0246283,0.0100000,0.0100000,
143.7048035,-6.3267603,1.6285566,6.5330000,0.1690000,-4.9643273,0.0262169,0.0100000,0.0100000,
143.9548035,-6.2560978,1.5237980,6.4390001,0.1630000,-4.9513068,0.0258824,0.0100000,0.0100000,
144.2048035,-6.2077827,1.5235147,6.3920002,0.1580000,-4.9530525,0.0259937,0.0100000,0.0100000,
144.4548035,-5.9047318,1.5781912,6.1120000,0.1390000,-4.9735599,0.0242976,0.0100000,0.0100000,
144.7048035,-5.9203224,1.6010836,6.1329999,0.1410000,-4.9765096,0.0241559,0.0100000,0.0100000,
144.9548035,-5.8216457,1.5365160,6.0209999,0.1670000,-4.9704361,0.0272425,0.0100000,0.0100000,
145.2048035,-5.6853375,1.5160443,5.8839998,0.1670000,-4.9729838,0.0288271,0.0100000,0.0100000,
145.4548035,-5.5013604,1.5219390,5.7080002,0.1740000,-4.9822865,0.0317360,0.0100000,0.0100000,
145.7048035,-5.4139190,1.5556903,5.6329999,0.1800000,-4.9922004,0.0362718,0.0100000,0.0100000,
145.9548035,-5.3684978,1.4037912,5.5489998,0.1640000,-4.9681492,0.0375923,0.0100000,0.0100000,
146.2048035,-5.1474428,1.3868638,5.3309999,0.1620000,-4.9755673,0.0378560,0.0100000,0.0100000,
146.4548035,-5.0292907,1.1038296,5.1490002,0.1530000,-4.9284434,0.0370237,0.0100000,0.0100000,
146.7048035,-4.7450275,0.7817904,4.8090000,0.1450000,-4.8756819,0.0385526,0.0100000,0.0100000,
146.9548035,-4.5858669,0.5438288,4.6180000,0.1710000,-4.8304257,0.0463132,0.0100000,0.0100000,
147.2048035,-3.9812179,0.2324846,3.9879999,0.1350000,-4.7707181,0.0339110,0.0100000,0.0100000,
147.4548035,-3.6567531,-0.0955001,3.6580000,0.1300000,-4.6862788,0.0335503,0.0100000,0.0100000,
147.7048035,-3.5788276,-0.5952947,3.6280000,0.1270000,-4.5475602,0.0277350,0.0100000,0.0100000,
147.9548035,-3.2237468,-0.9647180,3.3650000,0.1220000,-4.4216170,0.0356164,0.0100000,0.0100000,
148.2048035,-2.8777506,-1.1975975,3.1170001,0.1160000,-4.3180318,0.0450827,0.0100000,0.0100000,
148.4548035,-2.5745437,-1.4987216,2.9790001,0.1220000,-4.1852121,0.0442380,0.0100000,0.0100000,
148.7048035,-2.3360612,-1.8630515,2.9879999,0.1100000,-4.0391631,0.0404553,0.0100000,0.0100000,
148.9548035,-2.0620937,-1.9629512,2.8469999,0.1040000,-3.9516172,0.0425855,0.0100000,0.0100000,
149.2048035,-1.6518856,-2.1672330,2.7249999,0.1090000,-3.7928622,0.0475421,0.0100000,0.0100000,
149.4548035,-1.4849210,-2.6331615,3.0230000,0.1030000,-3.6550684,0.0376220,0.0100000,0.0100000,
149.7048035,-1.4524106,-2.7951751,3.1500001,0.0990000,-3.6208076,0.0324722,0.0100000,0.0100000,
149.9548035,-1.1339982,-3.1872773,3.3829999,0.1070000,-3.4834154,0.0310114,0.0100000,0.0100000,
150.2048035,-1.1206269,-3.4106150,3.5899999,0.1090000,-3.4590504,0.0282208,0.0100000,0.0100000,
150.4548035,-1.0601059,-3.7011721,3.8499999,0.1020000,-3.4205487,0.0268404,0.0100000,0.0100000,
150.7048035,-0.8261365,-3.9638238,4.0489998,0.1140000,-3.3470702,0.0309510,0.0100000,0.0100000,
150.9548035,-0.7485672,-4.2028570,4.2690001,0.1140000,-3.3178535,0.0279176,0.0100000,0.0100000,
151.2048035,-0.7203503,-4.3730679,4.4320002,0.1310000,-3.3048508,0.0314796,0.0100000,0.0100000,
151.4548035,-0.8377221,-4.4437265,4.5219998,0.1330000,-3.3279238,0.0333806,0.0100000,0.0100000,
151.7048035,-1.2286190,-4.6256123,4.7859998,0.1640000,-3.4012103,0.0359339,0.0100000,0.0100000,
151.9548035,-1.3089788,-5.2193618,5.3810000,0.1870000,-3.3873174,0.0385288,0.0100000,0.0100000,
152.4548035,-0.8302321,-5.5745144,5.6360002,0.2030000,-3.2894394,0.0327932,0.0100000,0.0100000,
152.7048035,-1.0046643,-5.9010887,5.9860001,0.2200000,-3.3102264,0.0367085,0.0100000,0.0100000,
153.4548035,-1.2025366,-5.7322206,5.8569999,0.1580000,-3.3483794,0.0265775,0.0100000,0.0100000,
153.7048035,-1.0720481,-5.9857559,6.0809999,0.1060000,-3.3188136,0.0163982,0.0100000,0.0100000,
153.7048035,-1.1208861,-5.9361010,6.0409999,0.1310000,-3.3282206,0.0178889,0.0100000,0.0100000,
153.9548035,-1.1006058,-5.9937887,6.0939999,0.1030000,-3.3231940,0.0169393,0.0100000,0.0100000,
153.9548035,-1.0427350,-6.0437069,6.1329999,0.1150000,-3.3124430,0.0147576,0.0100000,0.0100000,
154.2048035,-1.0417430,-5.9444089,6.0349998,0.0960000,-3.3150785,0.0171622,0.0100000,0.0100000,
154.4548035,-0.9281498,-5.9996314,6.0710001,0.0930000,-3.2950771,0.0155066,0.0100000,0.0100000,
154.7048035,-1.0479008,-5.9605880,6.0520000,0.1050000,-3.3156192,0.0176893,0.0100000,0.0100000,
154.9548035,-0.9191869,-5.9089336,5.9800000,0.1060000,-3.2959146,0.0189283,0.0100000,0.0100000,
155.2048035,-1.0750480,-5.7981787,5.8969998,0.1150000,-3.3249221,0.0205151,0.0100000,0.0100000,
155.4548035,-0.9056908,-5.9878926,6.0560002,0.1050000,-3.2917085,0.0192224,0.0100000,0.0100000,
155.7048035,-0.9161751,-6.0429435,6.1120000,0.1120000,-3.2920575,0.0197718,0.0100000,0.0100000,
155.9548035,-0.9977664,-5.9205136,6.0040002,0.1060000,-3.3085508,0.0191344,0.0100000,0.0100000,
156.2048035,-0.9403756,-5.9784946,6.0520000,0.1120000,-3.2976074,0.0183560,0.0100000,0.0100000,
156.4548035,-0.9888176,-6.1692581,6.2480001,0.1060000,-3.3005223,0.0175285,0.0100000,0.0100000,
156.7048035,-1.0217861,-6.3877940,6.4689999,0.1150000,-3.3002081,0.0175976,0.0100000,0.0100000,
156.9548035,-1.0368664,-6.5251327,6.6069999,0.1120000,-3.2991786,0.0149540,0.0100000,0.0100000,
157.2048035,-1.1469934,-6.7563314,6.8530002,0.1160000,-3.3097551,0.0149192,0.0100000,0.0100000,
157.4548035,-1.1235390,-6.9254541,7.0159998,0.1240000,-3.3024247,0.0172700,0.0100000,0.0100000,
157.7048035,-1.1094116,-6.9652004,7.0530000,0.1150000,-3.2995450,0.0171885,0.0100000,0.0100000,
157.9548035,-1.0920179,-7.0175428,7.1020002,0.1120000,-3.2959671,0.0176819,0.0100000,0.0100000,
158.2048035,-1.0911663,-6.9943972,7.0790000,0.1040000,-3.2963510,0.0168337,0.0100000,0.0100000,
158.4548035,-1.0709710,-6.9084806,6.9910002,0.1160000,-3.2953911,0.0184209,0.0100000,0.0100000,
158.7048035,-1.1195462,-6.7994480,6.8909998,0.1040000,-3.3047810,0.0162248,0.0100000,0.0100000,
158.9548035,-1.0224308,-6.7773118,6.8540001,0.1090000,-3.2913244,0.0173287,0.0100000,0.0100000,
159.2048035,-1.0128350,-6.5349774,6.6129999,0.1100000,-3.2953560,0.0182294,0.0100000,0.0100000,
159.4548035,-1.0560215,-6.3254557,6.4130001,0.1000000,-3.3070149,0.0174065,0.0100000,0.0100000,
159.7048035,-0.9233692,-6.1359119,6.2049999,0.1000000,-3.2909579,0.0173343,0.0100000,0.0100000,
159.9548035,-0.9840558,-5.9096289,5.9910002,0.1020000,-3.3065960,0.0185665,0.0100000,0.0100000,
160.2048035,-0.8695596,-5.8295026,5.8940001,0.1050000,-3.2896662,0.0190300,0.0100000,0.0100000,
160.4548035,-0.8248448,-5.7056861,5.7649999,0.1120000,-3.2851634,0.0217780,0.0100000,0.0100000,
160.7048035,-0.9642933,-5.6147971,5.6970000,0.1090000,-3.3116748,0.0183804,0.0100000,0.0100000,
160.9548035,-0.7948288,-5.6362319,5.6919999,0.1310000,-3.2816901,0.0231193,0.0100000,0.0100000,
161.2048035,-0.6254760,-5.8114376,5.8449998,0.1580000,-3.2488084,0.0255989,0.0100000,0.0100000,
161.4548035,-0.7232851,-5.7093682,5.7550001,0.1700000,-3.2676053,0.0256460,0.0100000,0.0100000,
161.7048035,-0.7922011,-5.5406523,5.5970001,0.1720000,-3.2836099,0.0282714,0.0100000,0.0100000,
161.9548035,-0.8095306,-5.7412071,5.7979999,0.1460000,-3.2816727,0.0248572,0.0100000,0.0100000,
162.2048035,-0.7442070,-5.9234324,5.9699998,0.1530000,-3.2665756,0.0263585,0.0100000,0.0100000,
162.7048035,-0.6632917,-6.2488956,6.2839999,0.2180000,-3.2473421,0.0450496,0.0100000,0.0100000,
162.7048035,-0.7519608,-5.9758749,6.0229998,0.1790000,-3.2667675,0.0353255,0.0100000,0.0100000,
163.4548035,-0.6212171,-6.1899056,6.2210002,0.1600000,-3.2416174,0.0284476,0.0100000,0.0100000,
163.7048035,-0.6121045,-6.1033831,6.1339998,0.1640000,-3.2415478,0.0286047,0.0100000,0.0100000,
163.9548035,-0.5433879,-6.1650996,6.1890001,0.1510000,-3.2295048,0.0289540,0.0100000,0.0100000,
164.2048035,-0.6129851,-6.1434946,6.1739998,0.1520000,-3.2410414,0.0273380,0.0100000,0.0100000,
164.4548035,-0.5452449,-5.9681454,5.9930000,0.1500000,-3.2326989,0.0261602,0.0100000,0.0100000,
164.7048035,-0.6171936,-6.0093884,6.0409999,0.1480000,-3.2439387,0.0229766,0.0100000,0.0100000,
164.9548035,-0.5213540,-5.9281187,5.9510002,0.1500000,-3.2293129,0.0240920,0.0100000,0.0100000,
165.2048035,-0.5381846,-5.8502979,5.8750000,0.1430000,-3.2333272,0.0240203,0.0100000,0.0100000,
165.4548035,-0.4884257,-5.7372470,5.7579999,0.1440000,-3.2265203,0.0244098,0.0100000,0.0100000,
165.7048035,-0.4782983,-5.5905771,5.6110001,0.1450000,-3.2269392,0.0250020,0.0100000,0.0100000,
165.9548035,-0.4595592,-5.4205542,5.4400001,0.1460000,-3.2261713,0.0273165,0.0100000,0.0100000,
166.2048035,-0.3986543,-5.2528944,5.2680001,0.1400000,-3.2173398,0.0283468,0.0100000,0.0100000,
166.4548035,-0.5124754,-4.9113355,4.9380002,0.1560000,-3.2455618,0.0309508,0.0100000,0.0100000,
166.7048035,-0.4572699,-4.6204281,4.6430001,0.1620000,-3.2402384,0.0327256,0.0100000,0.0100000,
166.9548035,-0.4938965,-4.3490453,4.3769999,0.1680000,-3.2546725,0.0365444,0.0100000,0.0100000,
167.2048035,-0.5385284,-4.0009193,4.0370002,0.1890000,-3.2753897,0.0439772,0.0100000,0.0100000,
167.4548035,-0.5356839,-3.6872916,3.7260001,0.1890000,-3.2858617,0.0454627,0.0100000,0.0100000,
167.7048035,-0.5838056,-3.4793613,3.5280001,0.1820000,-3.3078351,0.0470794,0.0100000,0.0100000,
167.9548035,-0.5640895,-3.2879627,3.3360000,0.1790000,-3.3115005,0.0531943,0.0100000,0.0100000,
168.2048035,-0.4755182,-3.0390227,3.0760000,0.1940000,-3.2968049,0.0558516,0.0100000,0.0100000,
168.4548035,-0.4309598,-2.8212745,2.8540001,0.1930000,-3.2931745,0.0594143,0.0100000,0.0100000,
168.7048035,-0.3546280,-2.5322890,2.5569999,0.1840000,-3.2807302,0.0662461,0.0100000,0.0100000,
168.9548035,-0.3511952,-2.4085302,2.4340000,0.1870000,-3.2863853,0.0696432,0.0100000,0.0100000,
169.2048035,-0.2999282,-2.4124269,2.4310000,0.1900000,-3.2652843,0.0707892,0.0100000,0.0100000,
169.4548035,-0.2830257,-2.2432158,2.2609999,0.1900000,-3.2670991,0.0756591,0.0100000,0.0100000,
169.7048035,-0.2937928,-1.9874021,2.0090001,0.1810000,-3.2883573,0.0844989,0.0100000,0.0100000,
169.9548035,-0.2179262,-1.7424248,1.7560000,0.1840000,-3.2660172,0.0964387,0.0100000,0.0100000,
170.2048035,-0.2025612,-1.4983701,1.5120000,0.1890000,-3.2759657,0.1160419,0.0100000,0.0100000,
170.4548035,-0.1677283,-1.3284533,1.3390000,0.1930000,-3.2671864,0.1286121,0.0100000,0.0100000,
170.7048035,-0.1948210,-1.2134602,1.2290000,0.1870000,-3.3007841,0.1416244,0.0100000,0.0100000,
170.9548035,-0.1940838,-1.2277544,1.2430000,0.1860000,-3.2983756,0.1392680,0.0100000,0.0100000,
171.2048035,-0.1730025,-1.2258525,1.2380000,0.1870000,-3.2817950,0.1372888,0.0100000,0.0100000,
171.4548035,-0.1447858,-1.1680609,1.1770000,0.1870000,-3.2649176,0.1375154,0.0100000,0.0100000,
171.7048035,-0.1904370,-1.2273133,1.2420000,0.1880000,-3.2955308,0.1366944,0.0100000,0.0100000,
171.9548035,-0.1583222,-1.1784121,1.1890000,0.1860000,-3.2751451,0.1401566,0.0100000,0.0100000,
172.2048035,-0.1562431,-1.2381810,1.2480000,0.1910000,-3.2671168,0.1396841,0.0100000,0.0100000,
172.4548035,-0.1892129,-1.3952285,1.4080000,0.1920000,-3.2763846,0.1252450,0.1766400,0.1917286,
172.7048035,-0.2549554,-1.6645881,1.6840000,0.1860000,-3.2935758,0.1010064,0.1704759,0.1856507,
172.9548035,-0.2689922,-1.9091430,1.9280000,0.1940000,-3.2815681,0.0883308,0.1707944,0.1935664,
173.2048035,-0.2808494,-2.0912254,2.1099999,0.1950000,-3.2750928,0.0802480,0.0100000,0.0100000,
173.4548035,-0.3076813,-2.1702986,2.1919999,0.1940000,-3.2824233,0.0825492,0.0100000,0.0100000,
173.7048035,-0.3795781,-2.1294341,2.1630001,0.1960000,-3.3179929,0.0882843,0.1911162,0.1958467,
173.9548035,-0.3536494,-2.2240586,2.2520001,0.1970000,-3.2992833,0.0875122,0.1970756,0.1970019,
174.2048035,-0.3796645,-2.2349818,2.2670000,0.2040000,-3.3098600,0.0943286,0.2135730,0.2042825,
174.4548035,-0.4076743,-2.4006305,2.4349999,0.1980000,-3.3098075,0.0917490,0.2227361,0.1987565,
174.7048035,-0.4856982,-2.6254518,2.6700001,0.2010000,-3.3245206,0.0920408,0.2443993,0.2026389,
174.9548035,-0.5407026,-2.8786595,2.9289999,0.1990000,-3.3272607,0.0858143,0.2497469,0.2010085,
175.2048035,-0.6377876,-3.0510519,3.1170001,0.1960000,-3.3476639,0.0823886,0.2545511,0.1989189,
175.4548035,-0.4957675,-3.1826177,3.2210000,0.1710000,-3.2961242,0.0661447,0.2121521,0.1721151,
175.7048035,-0.4360590,-3.3941031,3.4219999,0.1640000,-3.2693682,0.0591686,0.0100000,0.0100000,
175.9548035,-0.6354541,-3.3899555,3.4489999,0.1690000,-3.3268943,0.0603592,0.2069707,0.1704776,
176.2048035,-0.4590773,-3.4273913,3.4579999,0.1560000,-3.2747438,0.0548129,0.1890035,0.1566534,
176.4548035,-0.5043532,-3.5099492,3.5460000,0.1580000,-3.2843082,0.0576709,0.2036656,0.1590755,
176.7048035,-0.5275952,-3.5591078,3.5980000,0.1430000,-3.2887590,0.0503873,0.1805556,0.1439306,
176.9548035,-0.5680456,-3.6328576,3.6770000,0.1250000,-3.2967000,0.0499581,0.1825152,0.1267179,
177.2048035,-0.5584036,-3.6394105,3.6819999,0.1350000,-3.2938378,0.0477810,0.1750958,0.1360798,
177.4548035,-0.5393841,-3.6584518,3.6980000,0.1460000,-3.2879732,0.0452604,0.1669468,0.1464872,
177.7048035,-0.7321922,-3.5502846,3.6250000,0.1610000,-3.3449759,0.0558734,0.2010143,0.1629022,
177.9548035,-0.8898859,-3.2866590,3.4050000,0.1790000,-3.4060099,0.0703195,0.2358032,0.1837616,
178.2048035,-1.3382301,-2.5784035,2.9050000,0.1520000,-3.6203363,0.0582640,0.0100000,0.0100000,
178.4548035,-1.1159959,-2.5254056,2.7609999,0.1420000,-3.5576966,0.0528934,0.0100000,0.0100000,
178.7048035,-0.7140242,-3.0741673,3.1559999,0.1810000,-3.3698120,0.0510106,0.1620736,0.1800297,
179.2048035,-0.5607864,-3.1829772,3.2320001,0.1930000,-3.3159859,0.0514495,0.1671515,0.1922499,
179.7048035,-0.6534998,-2.3529346,2.4419999,0.1730000,-3.4125028,0.0701207,0.1713618,0.1728742,
179.9548035,-0.4427538,-2.4696255,2.5090001,0.1900000,-3.3189878,0.0727076,0.1826641,0.1897686,
180.4548035,-0.3678042,-1.9608022,1.9950000,0.1910000,-3.3270164,0.1047370,0.2083656,0.1916377,
180.7048035,-0.4296027,-2.3795304,2.4180000,0.1610000,-3.3202095,0.0698249,0.0100000,0.0100000,
181.2048035,-0.3088366,-1.8919591,1.9170001,0.1450000,-3.3034019,0.1262365,0.2399740,0.1483214,
181.7048035,-0.2082144,-1.8966050,1.9080000,0.1860000,-3.2509375,0.1300804,0.2475448,0.1868625,
181.9548035,-0.1990611,-1.7406547,1.7520000,0.1510000,-3.2554579,0.1730009,0.3016231,0.1539240,
182.4548035,-0.2333299,-1.7515267,1.7670000,0.1460000,-3.2740281,0.1358868,0.2387889,0.1481540,
182.7048035,-0.2307023,-1.7357354,1.7510000,0.1560000,-3.2737315,0.1131631,0.1974937,0.1568283,
183.2048035,-0.3272789,-1.7577920,1.7880000,0.1410000,-3.3256724,0.1026325,0.1822434,0.1426294,
183.7048035,-0.3177446,-1.7829076,1.8110000,0.1280000,-3.3179581,0.0887078,0.1597443,0.1291283,
183.9548035,-0.2648990,-1.8531629,1.8720000,0.1270000,-3.2835751,0.0915022,0.1705181,0.1280373,
184.4548035,-0.3090462,-1.8686162,1.8940001,0.1290000,-3.3054967,0.0861702,0.1623891,0.1300274,
184.7048035,-0.2959599,-1.7552230,1.7800000,0.1760000,-3.3086381,0.0805525,0.1443843,0.1751799,
185.7048035,-0.3306328,-1.7846308,1.8150001,0.1890000,-3.3247824,0.0923660,0.1683964,0.1883302,
185.7048035,-0.3918489,-1.8162099,1.8580000,0.1960000,-3.3540864,0.0983448,0.1833355,0.1954287,
185.9548035,-0.3207045,-1.8849118,1.9119999,0.1740000,-3.3101218,0.0959798,0.1832525,0.1742748,
185.9548035,-0.3778078,-1.8671600,1.9050000,0.1570000,-3.3412406,0.1248219,0.2351332,0.1609455,
